ID,Site,Latitude,Longitude,Genetics,Planting,ID_Loc,Year,Mat,Yield_Sim,MaxStage,StartDate,PlantingDate_Sim,DTM_Sim,MatDate_Sim,HarvestDate_Sim,EndDate,Result
1,rosemount_mn,44.707,-93.101,-1.5,2017,1,2017,mid000,233.30144641187655,11,2017-04-05,2017-04-19,106,2017-08-03,2017-08-08,2017-08-22,Harvested at Maturity.
2,rosemount_mn,44.707,-93.101,-0.5,2017,1,2017,mid00,865.8308815763929,11,2017-04-05,2017-04-19,145,2017-09-11,2017-09-14,2017-09-28,Harvested at Maturity.
3,rosemount_mn,44.707,-93.101,0.5,2017,1,2017,mid0,947.8546368678308,11,2017-04-05,2017-04-19,148,2017-09-14,2017-09-17,2017-10-01,Harvested at Maturity.
4,rosemount_mn,44.707,-93.101,1.5,2017,1,2017,mid1,1194.141174261691,11,2017-04-05,2017-04-19,165,2017-10-01,2017-10-09,2017-10-23,Harvested at Maturity.
5,rosemount_mn,44.707,-93.101,2.5,2017,1,2017,mid2,1271.1595799973206,11,2017-04-05,2017-04-19,186,2017-10-22,2017-11-02,2017-11-16,Harvested at Maturity.
6,rosemount_mn,44.707,-93.101,-1.5,2018,1,2018,mid000,186.54699734265833,11,2018-04-24,2018-05-08,77,2018-07-24,2018-07-28,2018-08-11,Harvested at Maturity.
7,rosemount_mn,44.707,-93.101,-0.5,2018,1,2018,mid00,846.4051504240863,11,2018-04-24,2018-05-08,104,2018-08-20,2018-08-24,2018-09-07,Harvested at Maturity.
8,rosemount_mn,44.707,-93.101,0.5,2018,1,2018,mid0,950.36398159221,11,2018-04-24,2018-05-08,109,2018-08-25,2018-08-28,2018-09-11,Harvested at Maturity.
9,rosemount_mn,44.707,-93.101,1.5,2018,1,2018,mid1,1187.358592188998,11,2018-04-24,2018-05-08,126,2018-09-11,2018-09-15,2018-09-29,Harvested at Maturity.
10,rosemount_mn,44.707,-93.101,2.5,2018,1,2018,mid2,1197.4903566164717,11,2018-04-24,2018-05-08,139,2018-09-24,2018-10-03,2018-10-17,Harvested at Maturity.
11,rosemount_mn,44.707,-93.101,-1.5,2019,1,2019,mid000,200.91876941510137,11,2019-05-04,2019-05-18,84,2019-08-10,2019-08-13,2019-08-27,Harvested at Maturity.
12,rosemount_mn,44.707,-93.101,-0.5,2019,1,2019,mid00,780.1138912269096,11,2019-05-04,2019-05-18,122,2019-09-17,2019-09-20,2019-10-04,Harvested at Maturity.
13,rosemount_mn,44.707,-93.101,0.5,2019,1,2019,mid0,913.8509065183893,11,2019-05-04,2019-05-18,124,2019-09-19,2019-09-22,2019-10-06,Harvested at Maturity.
14,rosemount_mn,44.707,-93.101,1.5,2019,1,2019,mid1,1099.0940518907355,11,2019-05-04,2019-05-18,147,2019-10-12,2019-10-22,2019-11-05,Harvested at Maturity.
15,rosemount_mn,44.707,-93.101,2.5,2019,1,2019,mid2,1152.2408611340247,11,2019-05-04,2019-05-18,171,2019-11-05,2019-11-15,2019-11-29,Harvested at Maturity.
16,rosemount_mn,44.707,-93.101,-1.5,2020,1,2020,mid000,214.66404058675244,11,2020-05-03,2020-05-17,77,2020-08-02,2020-08-06,2020-08-20,Harvested at Maturity.
17,rosemount_mn,44.707,-93.101,-0.5,2020,1,2020,mid00,866.7030868305421,11,2020-05-03,2020-05-17,106,2020-08-31,2020-09-05,2020-09-19,Harvested at Maturity.
18,rosemount_mn,44.707,-93.101,0.5,2020,1,2020,mid0,934.6659333524964,11,2020-05-03,2020-05-17,111,2020-09-05,2020-09-10,2020-09-24,Harvested at Maturity.
19,rosemount_mn,44.707,-93.101,1.5,2020,1,2020,mid1,1246.2459387472118,11,2020-05-03,2020-05-17,133,2020-09-27,2020-10-05,2020-10-19,Harvested at Maturity.
20,rosemount_mn,44.707,-93.101,2.5,2020,1,2020,mid2,1364.4300021598235,11,2020-05-03,2020-05-17,152,2020-10-16,2020-10-26,2020-11-09,Harvested at Maturity.
21,rosemount_mn,44.707,-93.101,-1.5,2021,1,2021,mid000,214.5816904003377,11,2021-05-06,2021-05-20,70,2021-07-29,2021-08-01,2021-08-15,Harvested at Maturity.
22,rosemount_mn,44.707,-93.101,-0.5,2021,1,2021,mid00,785.0067669904491,11,2021-05-06,2021-05-20,96,2021-08-24,2021-08-27,2021-09-10,Harvested at Maturity.
23,rosemount_mn,44.707,-93.101,0.5,2021,1,2021,mid0,904.6259322227356,11,2021-05-06,2021-05-20,99,2021-08-27,2021-08-30,2021-09-13,Harvested at Maturity.
24,rosemount_mn,44.707,-93.101,1.5,2021,1,2021,mid1,1173.8591145580046,11,2021-05-06,2021-05-20,116,2021-09-13,2021-09-19,2021-10-03,Harvested at Maturity.
25,rosemount_mn,44.707,-93.101,2.5,2021,1,2021,mid2,1331.5128139117076,11,2021-05-06,2021-05-20,132,2021-09-29,2021-10-03,2021-10-17,Harvested at Maturity.
26,rosemount_mn,44.707,-93.101,-1.5,2022,1,2022,mid000,223.0815917333204,11,2022-04-27,2022-05-11,78,2022-07-28,2022-08-01,2022-08-15,Harvested at Maturity.
27,rosemount_mn,44.707,-93.101,-0.5,2022,1,2022,mid00,840.2630611164601,11,2022-04-27,2022-05-11,106,2022-08-25,2022-08-28,2022-09-11,Harvested at Maturity.
28,rosemount_mn,44.707,-93.101,0.5,2022,1,2022,mid0,987.8138829423966,11,2022-04-27,2022-05-11,110,2022-08-29,2022-09-01,2022-09-15,Harvested at Maturity.
29,rosemount_mn,44.707,-93.101,1.5,2022,1,2022,mid1,1146.6882555689858,11,2022-04-27,2022-05-11,126,2022-09-14,2022-09-18,2022-10-02,Harvested at Maturity.
30,rosemount_mn,44.707,-93.101,2.5,2022,1,2022,mid2,1388.8748577050626,11,2022-04-27,2022-05-11,140,2022-09-28,2022-10-05,2022-10-19,Harvested at Maturity.
31,rosemount_mn,44.707,-93.101,-1.5,2023,1,2023,mid000,228.11864420809,11,2023-04-24,2023-05-08,80,2023-07-27,2023-07-30,2023-08-13,Harvested at Maturity.
32,rosemount_mn,44.707,-93.101,-0.5,2023,1,2023,mid00,907.4052304630782,11,2023-04-24,2023-05-08,107,2023-08-23,2023-08-26,2023-09-09,Harvested at Maturity.
33,rosemount_mn,44.707,-93.101,0.5,2023,1,2023,mid0,957.273356059951,11,2023-04-24,2023-05-08,110,2023-08-26,2023-08-29,2023-09-12,Harvested at Maturity.
34,rosemount_mn,44.707,-93.101,1.5,2023,1,2023,mid1,1237.0974984942452,11,2023-04-24,2023-05-08,125,2023-09-10,2023-09-16,2023-09-30,Harvested at Maturity.
35,rosemount_mn,44.707,-93.101,2.5,2023,1,2023,mid2,1152.8427165058297,11,2023-04-24,2023-05-08,139,2023-09-24,2023-09-30,2023-10-14,Harvested at Maturity.
36,mead_ne,41.15785,-96.42075,-1.5,2017,2,2017,mid000,205.0502326574836,11,2017-04-05,2017-04-19,84,2017-07-12,2017-07-15,2017-07-29,Harvested at Maturity.
37,mead_ne,41.15785,-96.42075,-0.5,2017,2,2017,mid00,799.1461482928547,11,2017-04-05,2017-04-19,109,2017-08-06,2017-08-10,2017-08-24,Harvested at Maturity.
38,mead_ne,41.15785,-96.42075,0.5,2017,2,2017,mid0,826.1885318432433,11,2017-04-05,2017-04-19,113,2017-08-10,2017-08-13,2017-08-27,Harvested at Maturity.
39,mead_ne,41.15785,-96.42075,1.5,2017,2,2017,mid1,1186.7191963886316,11,2017-04-05,2017-04-19,125,2017-08-22,2017-08-26,2017-09-09,Harvested at Maturity.
40,mead_ne,41.15785,-96.42075,2.5,2017,2,2017,mid2,1454.996862143472,11,2017-04-05,2017-04-19,136,2017-09-02,2017-09-07,2017-09-21,Harvested at Maturity.
41,mead_ne,41.15785,-96.42075,-1.5,2018,2,2018,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,mead_ne,41.15785,-96.42075,-0.5,2018,2,2018,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,mead_ne,41.15785,-96.42075,0.5,2018,2,2018,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,mead_ne,41.15785,-96.42075,1.5,2018,2,2018,mid1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,mead_ne,41.15785,-96.42075,2.5,2018,2,2018,mid2,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,mead_ne,41.15785,-96.42075,-1.5,2019,2,2019,mid000,202.6414391298532,11,2019-04-23,2019-05-07,73,2019-07-19,2019-07-22,2019-08-05,Harvested at Maturity.
47,mead_ne,41.15785,-96.42075,-0.5,2019,2,2019,mid00,726.7257498800125,11,2019-04-23,2019-05-07,97,2019-08-12,2019-08-15,2019-08-29,Harvested at Maturity.
48,mead_ne,41.15785,-96.42075,0.5,2019,2,2019,mid0,803.7687982458272,11,2019-04-23,2019-05-07,100,2019-08-15,2019-08-18,2019-09-01,Harvested at Maturity.
49,mead_ne,41.15785,-96.42075,1.5,2019,2,2019,mid1,1055.9092100188154,11,2019-04-23,2019-05-07,113,2019-08-28,2019-09-01,2019-09-15,Harvested at Maturity.
50,mead_ne,41.15785,-96.42075,2.5,2019,2,2019,mid2,1243.0594591626268,11,2019-04-23,2019-05-07,123,2019-09-07,2019-09-11,2019-09-25,Harvested at Maturity.
51,mead_ne,41.15785,-96.42075,-1.5,2020,2,2020,mid000,197.6008066317114,11,2020-05-08,2020-05-22,59,2020-07-20,2020-07-23,2020-08-06,Harvested at Maturity.
52,mead_ne,41.15785,-96.42075,-0.5,2020,2,2020,mid00,760.2300136866523,11,2020-05-08,2020-05-22,82,2020-08-12,2020-08-15,2020-08-29,Harvested at Maturity.
53,mead_ne,41.15785,-96.42075,0.5,2020,2,2020,mid0,800.0817239718593,11,2020-05-08,2020-05-22,85,2020-08-15,2020-08-17,2020-08-31,Harvested at Maturity.
54,mead_ne,41.15785,-96.42075,1.5,2020,2,2020,mid1,1117.668567264256,11,2020-05-08,2020-05-22,97,2020-08-27,2020-08-31,2020-09-14,Harvested at Maturity.
55,mead_ne,41.15785,-96.42075,2.5,2020,2,2020,mid2,1397.7832525086271,11,2020-05-08,2020-05-22,107,2020-09-06,2020-09-13,2020-09-27,Harvested at Maturity.
56,mead_ne,41.15785,-96.42075,-1.5,2021,2,2021,mid000,203.3187204229411,11,2021-03-25,2021-04-08,92,2021-07-09,2021-07-12,2021-07-26,Harvested at Maturity.
57,mead_ne,41.15785,-96.42075,-0.5,2021,2,2021,mid00,763.2899248894096,11,2021-03-25,2021-04-08,116,2021-08-02,2021-08-05,2021-08-19,Harvested at Maturity.
58,mead_ne,41.15785,-96.42075,0.5,2021,2,2021,mid0,814.4352189028018,11,2021-03-25,2021-04-08,120,2021-08-06,2021-08-08,2021-08-22,Harvested at Maturity.
59,mead_ne,41.15785,-96.42075,1.5,2021,2,2021,mid1,1153.2722201020706,11,2021-03-25,2021-04-08,132,2021-08-18,2021-08-21,2021-09-04,Harvested at Maturity.
60,mead_ne,41.15785,-96.42075,2.5,2021,2,2021,mid2,1339.3994230683088,11,2021-03-25,2021-04-08,142,2021-08-28,2021-09-01,2021-09-15,Harvested at Maturity.
61,mead_ne,41.15785,-96.42075,-1.5,2022,2,2022,mid000,175.59267504546654,11,2022-04-15,2022-04-29,72,2022-07-10,2022-07-13,2022-07-27,Harvested at Maturity.
62,mead_ne,41.15785,-96.42075,-0.5,2022,2,2022,mid00,771.617931982263,11,2022-04-15,2022-04-29,97,2022-08-04,2022-08-07,2022-08-21,Harvested at Maturity.
63,mead_ne,41.15785,-96.42075,0.5,2022,2,2022,mid0,914.0759373612882,11,2022-04-15,2022-04-29,101,2022-08-08,2022-08-10,2022-08-24,Harvested at Maturity.
64,mead_ne,41.15785,-96.42075,1.5,2022,2,2022,mid1,1171.494011490261,11,2022-04-15,2022-04-29,114,2022-08-21,2022-08-24,2022-09-07,Harvested at Maturity.
65,mead_ne,41.15785,-96.42075,2.5,2022,2,2022,mid2,1380.3920232861026,11,2022-04-15,2022-04-29,123,2022-08-30,2022-09-03,2022-09-17,Harvested at Maturity.
66,mead_ne,41.15785,-96.42075,-1.5,2023,2,2023,mid000,194.14739179682456,11,2023-04-06,2023-04-20,76,2023-07-05,2023-07-08,2023-07-22,Harvested at Maturity.
67,mead_ne,41.15785,-96.42075,-0.5,2023,2,2023,mid00,789.6404546598961,11,2023-04-06,2023-04-20,102,2023-07-31,2023-08-02,2023-08-16,Harvested at Maturity.
68,mead_ne,41.15785,-96.42075,0.5,2023,2,2023,mid0,829.5772831799184,11,2023-04-06,2023-04-20,105,2023-08-03,2023-08-05,2023-08-19,Harvested at Maturity.
69,mead_ne,41.15785,-96.42075,1.5,2023,2,2023,mid1,1122.137537615508,11,2023-04-06,2023-04-20,117,2023-08-15,2023-08-19,2023-09-02,Harvested at Maturity.
70,mead_ne,41.15785,-96.42075,2.5,2023,2,2023,mid2,1373.603083832118,11,2023-04-06,2023-04-20,129,2023-08-27,2023-08-31,2023-09-14,Harvested at Maturity.
71,phillips_ne,40.8473,-98.177,-1.5,2017,3,2017,mid000,216.58862247698528,11,2017-04-04,2017-04-18,86,2017-07-13,2017-07-16,2017-07-30,Harvested at Maturity.
72,phillips_ne,40.8473,-98.177,-0.5,2017,3,2017,mid00,831.4870414487926,11,2017-04-04,2017-04-18,112,2017-08-08,2017-08-11,2017-08-25,Harvested at Maturity.
73,phillips_ne,40.8473,-98.177,0.5,2017,3,2017,mid0,950.1351758881927,11,2017-04-04,2017-04-18,115,2017-08-11,2017-08-14,2017-08-28,Harvested at Maturity.
74,phillips_ne,40.8473,-98.177,1.5,2017,3,2017,mid1,1187.355000909817,11,2017-04-04,2017-04-18,129,2017-08-25,2017-08-29,2017-09-12,Harvested at Maturity.
75,phillips_ne,40.8473,-98.177,2.5,2017,3,2017,mid2,1466.2885940387246,11,2017-04-04,2017-04-18,140,2017-09-05,2017-09-11,2017-09-25,Harvested at Maturity.
76,phillips_ne,40.8473,-98.177,-1.5,2018,3,2018,mid000,187.4692961375557,11,2018-05-05,2018-05-19,60,2018-07-18,2018-07-21,2018-08-04,Harvested at Maturity.
77,phillips_ne,40.8473,-98.177,-0.5,2018,3,2018,mid00,750.0645456777808,11,2018-05-05,2018-05-19,85,2018-08-12,2018-08-15,2018-08-29,Harvested at Maturity.
78,phillips_ne,40.8473,-98.177,0.5,2018,3,2018,mid0,836.9183927677933,11,2018-05-05,2018-05-19,88,2018-08-15,2018-08-18,2018-09-01,Harvested at Maturity.
79,phillips_ne,40.8473,-98.177,1.5,2018,3,2018,mid1,1166.5188307536578,11,2018-05-05,2018-05-19,101,2018-08-28,2018-09-01,2018-09-15,Harvested at Maturity.
80,phillips_ne,40.8473,-98.177,2.5,2018,3,2018,mid2,1311.8342312273326,11,2018-05-05,2018-05-19,112,2018-09-08,2018-09-13,2018-09-27,Harvested at Maturity.
81,phillips_ne,40.8473,-98.177,-1.5,2019,3,2019,mid000,203.51670497930184,11,2019-04-23,2019-05-07,76,2019-07-22,2019-07-26,2019-08-09,Harvested at Maturity.
82,phillips_ne,40.8473,-98.177,-0.5,2019,3,2019,mid00,802.6601952869205,11,2019-04-23,2019-05-07,101,2019-08-16,2019-08-20,2019-09-03,Harvested at Maturity.
83,phillips_ne,40.8473,-98.177,0.5,2019,3,2019,mid0,773.0565544730034,11,2019-04-23,2019-05-07,104,2019-08-19,2019-08-22,2019-09-05,Harvested at Maturity.
84,phillips_ne,40.8473,-98.177,1.5,2019,3,2019,mid1,1060.0107702748985,11,2019-04-23,2019-05-07,119,2019-09-03,2019-09-06,2019-09-20,Harvested at Maturity.
85,phillips_ne,40.8473,-98.177,2.5,2019,3,2019,mid2,1329.8247421058577,11,2019-04-23,2019-05-07,128,2019-09-12,2019-09-17,2019-10-01,Harvested at Maturity.
86,phillips_ne,40.8473,-98.177,-1.5,2020,3,2020,mid000,217.0214881303001,11,2020-05-08,2020-05-22,62,2020-07-23,2020-07-25,2020-08-08,Harvested at Maturity.
87,phillips_ne,40.8473,-98.177,-0.5,2020,3,2020,mid00,749.4491277433464,11,2020-05-08,2020-05-22,86,2020-08-16,2020-08-19,2020-09-02,Harvested at Maturity.
88,phillips_ne,40.8473,-98.177,0.5,2020,3,2020,mid0,815.1448236737866,11,2020-05-08,2020-05-22,88,2020-08-18,2020-08-21,2020-09-04,Harvested at Maturity.
89,phillips_ne,40.8473,-98.177,1.5,2020,3,2020,mid1,1212.840790121763,11,2020-05-08,2020-05-22,100,2020-08-30,2020-09-03,2020-09-17,Harvested at Maturity.
90,phillips_ne,40.8473,-98.177,2.5,2020,3,2020,mid2,1329.2273806076698,11,2020-05-08,2020-05-22,111,2020-09-10,2020-09-17,2020-10-01,Harvested at Maturity.
91,phillips_ne,40.8473,-98.177,-1.5,2021,3,2021,mid000,203.38188814618067,11,2021-03-26,2021-04-09,93,2021-07-11,2021-07-15,2021-07-29,Harvested at Maturity.
92,phillips_ne,40.8473,-98.177,-0.5,2021,3,2021,mid00,801.821526025996,11,2021-03-26,2021-04-09,118,2021-08-05,2021-08-08,2021-08-22,Harvested at Maturity.
93,phillips_ne,40.8473,-98.177,0.5,2021,3,2021,mid0,781.177534221552,11,2021-03-26,2021-04-09,121,2021-08-08,2021-08-10,2021-08-24,Harvested at Maturity.
94,phillips_ne,40.8473,-98.177,1.5,2021,3,2021,mid1,1129.2885922704545,11,2021-03-26,2021-04-09,132,2021-08-19,2021-08-23,2021-09-06,Harvested at Maturity.
95,phillips_ne,40.8473,-98.177,2.5,2021,3,2021,mid2,1468.1431710776767,11,2021-03-26,2021-04-09,141,2021-08-28,2021-09-01,2021-09-15,Harvested at Maturity.
96,phillips_ne,40.8473,-98.177,-1.5,2022,3,2022,mid000,210.0831991581579,11,2022-04-15,2022-04-29,75,2022-07-13,2022-07-16,2022-07-30,Harvested at Maturity.
97,phillips_ne,40.8473,-98.177,-0.5,2022,3,2022,mid00,808.4959395036528,11,2022-04-15,2022-04-29,100,2022-08-07,2022-08-10,2022-08-24,Harvested at Maturity.
98,phillips_ne,40.8473,-98.177,0.5,2022,3,2022,mid0,848.6453350687648,11,2022-04-15,2022-04-29,103,2022-08-10,2022-08-13,2022-08-27,Harvested at Maturity.
99,phillips_ne,40.8473,-98.177,1.5,2022,3,2022,mid1,1172.1157919417212,11,2022-04-15,2022-04-29,116,2022-08-23,2022-08-26,2022-09-09,Harvested at Maturity.
100,phillips_ne,40.8473,-98.177,2.5,2022,3,2022,mid2,1464.7946675364528,11,2022-04-15,2022-04-29,125,2022-09-01,2022-09-05,2022-09-19,Harvested at Maturity.
101,phillips_ne,40.8473,-98.177,-1.5,2023,3,2023,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,phillips_ne,40.8473,-98.177,-0.5,2023,3,2023,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,phillips_ne,40.8473,-98.177,0.5,2023,3,2023,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,phillips_ne,40.8473,-98.177,1.5,2023,3,2023,mid1,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,phillips_ne,40.8473,-98.177,2.5,2023,3,2023,mid2,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,stpauls_ont,43.32515,-81.1402,-1.5,2017,4,2017,mid000,218.0109937156198,11,2017-04-06,2017-04-20,116,2017-08-14,2017-08-18,2017-09-01,Harvested at Maturity.
107,stpauls_ont,43.32515,-81.1402,-0.5,2017,4,2017,mid00,803.7987624664673,11,2017-04-06,2017-04-20,153,2017-09-20,2017-09-23,2017-10-07,Harvested at Maturity.
108,stpauls_ont,43.32515,-81.1402,0.5,2017,4,2017,mid0,839.3704842148741,11,2017-04-06,2017-04-20,155,2017-09-22,2017-09-25,2017-10-09,Harvested at Maturity.
109,stpauls_ont,43.32515,-81.1402,1.5,2017,4,2017,mid1,974.8864076246768,11,2017-04-06,2017-04-20,171,2017-10-08,2017-10-15,2017-10-29,Harvested at Maturity.
110,stpauls_ont,43.32515,-81.1402,2.5,2017,4,2017,mid2,1019.0836070484517,11,2017-04-06,2017-04-20,189,2017-10-26,2017-11-06,2017-11-20,Harvested at Maturity.
111,stpauls_ont,43.32515,-81.1402,-1.5,2018,4,2018,mid000,236.53054925959907,11,2018-05-05,2018-05-19,79,2018-08-06,2018-08-09,2018-08-23,Harvested at Maturity.
112,stpauls_ont,43.32515,-81.1402,-0.5,2018,4,2018,mid00,753.2927103298521,11,2018-05-05,2018-05-19,106,2018-09-02,2018-09-05,2018-09-19,Harvested at Maturity.
113,stpauls_ont,43.32515,-81.1402,0.5,2018,4,2018,mid0,812.1088496442715,11,2018-05-05,2018-05-19,108,2018-09-04,2018-09-07,2018-09-21,Harvested at Maturity.
114,stpauls_ont,43.32515,-81.1402,1.5,2018,4,2018,mid1,1047.303351882668,11,2018-05-05,2018-05-19,123,2018-09-19,2018-09-25,2018-10-09,Harvested at Maturity.
115,stpauls_ont,43.32515,-81.1402,2.5,2018,4,2018,mid2,1163.447024825248,11,2018-05-05,2018-05-19,138,2018-10-04,2018-10-11,2018-10-25,Harvested at Maturity.
116,stpauls_ont,43.32515,-81.1402,-1.5,2019,4,2019,mid000,216.19359505569156,11,2019-05-11,2019-05-25,83,2019-08-16,2019-08-19,2019-09-02,Harvested at Maturity.
117,stpauls_ont,43.32515,-81.1402,-0.5,2019,4,2019,mid00,802.44121363921,11,2019-05-11,2019-05-25,116,2019-09-18,2019-09-22,2019-10-06,Harvested at Maturity.
118,stpauls_ont,43.32515,-81.1402,0.5,2019,4,2019,mid0,804.8827511027894,11,2019-05-11,2019-05-25,118,2019-09-20,2019-09-23,2019-10-07,Harvested at Maturity.
119,stpauls_ont,43.32515,-81.1402,1.5,2019,4,2019,mid1,888.0932483812995,11,2019-05-11,2019-05-25,135,2019-10-07,2019-10-16,2019-10-30,Harvested at Maturity.
120,stpauls_ont,43.32515,-81.1402,2.5,2019,4,2019,mid2,965.141692754132,11,2019-05-11,2019-05-25,154,2019-10-26,2019-11-06,2019-11-20,Harvested at Maturity.
121,stpauls_ont,43.32515,-81.1402,-1.5,2020,4,2020,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,stpauls_ont,43.32515,-81.1402,-0.5,2020,4,2020,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,stpauls_ont,43.32515,-81.1402,0.5,2020,4,2020,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,stpauls_ont,43.32515,-81.1402,1.5,2020,4,2020,mid1,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,stpauls_ont,43.32515,-81.1402,2.5,2020,4,2020,mid2,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,stpauls_ont,43.32515,-81.1402,-1.5,2021,4,2021,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,stpauls_ont,43.32515,-81.1402,-0.5,2021,4,2021,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,stpauls_ont,43.32515,-81.1402,0.5,2021,4,2021,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,stpauls_ont,43.32515,-81.1402,1.5,2021,4,2021,mid1,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,stpauls_ont,43.32515,-81.1402,2.5,2021,4,2021,mid2,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,stpauls_ont,43.32515,-81.1402,-1.5,2022,4,2022,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,stpauls_ont,43.32515,-81.1402,-0.5,2022,4,2022,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,stpauls_ont,43.32515,-81.1402,0.5,2022,4,2022,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,stpauls_ont,43.32515,-81.1402,1.5,2022,4,2022,mid1,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,stpauls_ont,43.32515,-81.1402,2.5,2022,4,2022,mid2,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,stpauls_ont,43.32515,-81.1402,-1.5,2023,4,2023,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,stpauls_ont,43.32515,-81.1402,-0.5,2023,4,2023,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,stpauls_ont,43.32515,-81.1402,0.5,2023,4,2023,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,stpauls_ont,43.32515,-81.1402,1.5,2023,4,2023,mid1,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,stpauls_ont,43.32515,-81.1402,2.5,2023,4,2023,mid2,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,woodstock_ont,43.14542,-80.78348,-1.5,2017,5,2017,mid000,233.59142951302596,11,2017-04-07,2017-04-21,105,2017-08-04,2017-08-08,2017-08-22,Harvested at Maturity.
142,woodstock_ont,43.14542,-80.78348,-0.5,2017,5,2017,mid00,768.0219262349395,11,2017-04-07,2017-04-21,137,2017-09-05,2017-09-11,2017-09-25,Harvested at Maturity.
143,woodstock_ont,43.14542,-80.78348,0.5,2017,5,2017,mid0,793.334812562968,11,2017-04-07,2017-04-21,142,2017-09-10,2017-09-14,2017-09-28,Harvested at Maturity.
144,woodstock_ont,43.14542,-80.78348,1.5,2017,5,2017,mid1,1123.3447202630714,11,2017-04-07,2017-04-21,156,2017-09-24,2017-09-27,2017-10-11,Harvested at Maturity.
145,woodstock_ont,43.14542,-80.78348,2.5,2017,5,2017,mid2,1260.469431263331,11,2017-04-07,2017-04-21,167,2017-10-05,2017-10-11,2017-10-25,Harvested at Maturity.
146,woodstock_ont,43.14542,-80.78348,-1.5,2018,5,2018,mid000,248.6967040310282,11,2018-05-04,2018-05-18,73,2018-07-30,2018-08-03,2018-08-17,Harvested at Maturity.
147,woodstock_ont,43.14542,-80.78348,-0.5,2018,5,2018,mid00,756.9104068698101,11,2018-05-04,2018-05-18,98,2018-08-24,2018-08-27,2018-09-10,Harvested at Maturity.
148,woodstock_ont,43.14542,-80.78348,0.5,2018,5,2018,mid0,829.000255138141,11,2018-05-04,2018-05-18,101,2018-08-27,2018-08-29,2018-09-12,Harvested at Maturity.
149,woodstock_ont,43.14542,-80.78348,1.5,2018,5,2018,mid1,1049.9940040962863,11,2018-05-04,2018-05-18,113,2018-09-08,2018-09-14,2018-09-28,Harvested at Maturity.
150,woodstock_ont,43.14542,-80.78348,2.5,2018,5,2018,mid2,1141.9777402169775,11,2018-05-04,2018-05-18,124,2018-09-19,2018-09-26,2018-10-10,Harvested at Maturity.
151,woodstock_ont,43.14542,-80.78348,-1.5,2019,5,2019,mid000,200.19295459889432,11,2019-05-11,2019-05-25,75,2019-08-08,2019-08-12,2019-08-26,Harvested at Maturity.
152,woodstock_ont,43.14542,-80.78348,-0.5,2019,5,2019,mid00,752.700123113518,11,2019-05-11,2019-05-25,104,2019-09-06,2019-09-11,2019-09-25,Harvested at Maturity.
153,woodstock_ont,43.14542,-80.78348,0.5,2019,5,2019,mid0,821.7079762919878,11,2019-05-11,2019-05-25,107,2019-09-09,2019-09-13,2019-09-27,Harvested at Maturity.
154,woodstock_ont,43.14542,-80.78348,1.5,2019,5,2019,mid1,1128.685746560829,11,2019-05-11,2019-05-25,122,2019-09-24,2019-09-30,2019-10-14,Harvested at Maturity.
155,woodstock_ont,43.14542,-80.78348,2.5,2019,5,2019,mid2,1202.9119504346254,11,2019-05-11,2019-05-25,136,2019-10-08,2019-10-18,2019-11-01,Harvested at Maturity.
156,woodstock_ont,43.14542,-80.78348,-1.5,2020,5,2020,mid000,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,woodstock_ont,43.14542,-80.78348,-0.5,2020,5,2020,mid00,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,woodstock_ont,43.14542,-80.78348,0.5,2020,5,2020,mid0,NA,NA,NA,NA,NA,NA,NA,NA,NA
